l,Business Name,AUM,First Name,Last Name,Role,Linkedin,
https://www.poly.network,Poly Network,"44,728,247.74",Abhay,Agarwal,CEO,https://www.linkedin.com/in/abhaykagarwal/,
https://lfj.gg/arbitrum/trade,Joe V2.2,"44,626,968.71",,,,,
https://vesper.finance/,Vesper,"44,546,978.19",Manoj,Patidar,Principal,http://www.linkedin.com/in/manoj-patidar-18164b14,
https://app.beraborrow.com/,Beraborrow,"43,899,006.95",,,,,
https://clearpool.finance/tpool/,Clearpool TPOOL,"43,872,719.86",Jakob,Kronbichler,CEO,http://www.linkedin.com/in/jakob-kronbichler-73737746,
https://clearpool.finance/tpool/,Clearpool TPOOL,"43,872,719.86",David,Kronenberg,CEO Co,http://www.linkedin.com/in/david-kronenberg-683b68231,
https://cedefi.manta.network,Manta CeDeFi,"43,669,263.05",Duane,Parrish,Chief Executive Officer,https://www.linkedin.com/in/duane-parrish-8a7131133/,
https://cedefi.manta.network,Manta CeDeFi,"43,669,263.05",James,Zhou,Managing Partner,https://www.linkedin.com/in/metajames/,
https://yieldnest.finance/,YieldNest,"43,623,999.35",Amadeo,Brands,Co-Founder,http://www.linkedin.com/in/amadeobrands,
https://yieldnest.finance/,YieldNest,"43,623,999.35",Shawn,Fladager,Co-Founder & CPO,http://www.linkedin.com/in/shawnfladager,
https://pharaoh.se/,Pharaoh,"43,459,505.97",,,,,
https://www.neutral.trade/,Neutral Trade,"43,166,110.31",Derek,Lee,"Co-Founder, CEO",http://www.linkedin.com/in/derekleekh,
https://glif.io,GLIF,"42,996,223.21",Jon,Schwartz,Founder & CEO,http://www.linkedin.com/in/schwartzz8990,
https://clearstar.xyz,Clearstar,"42,944,529.73",Jakub,Crhonek,Managing Partner,https://www.linkedin.com/in/jakub-crhonek-3570142/,
https://nest.credit/,Nest Credit,"42,869,157.48",,,,,
https://bitkan.com/,BitKan,"42,713,693.73",Ruby,Chen,Partner ,https://www.linkedin.com/in/ruby-chen-01a37912a/,
https://bitkan.com/,BitKan,"42,713,693.73",Yang,Liu,CEO,https://www.linkedin.com/in/yang-liu-6b59b636/,
https://alchemix.fi/,Alchemix,"42,699,890.48",,,,,
https://wemix.fi,WEMIX.FI Staking,"42,659,215.07",Kim,Shane,CEO ,https://www.linkedin.com/in/%EC%84%9D%ED%99%98-shane-%EA%B9%80-kim-4ab98a65/,
https://www.liqi.com.br/,Liqi,"42,519,418.36",Daniel,Coquieri,CEO ,https://www.linkedin.com/in/danielcoquieri/,
https://www.liqi.com.br/,Liqi,"42,519,418.36",Marcelo Teixeira de,Freitas,CFO ,https://www.linkedin.com/in/marcelot1/,
https://fluxfinance.com,Flux Finance,"42,377,853.47",Justin,Joffe,Co-Founder,https://www.linkedin.com/in/justin-joffe/,
https://app.realms.today/realms,Realms,"42,255,282.69",,,,,
https://www.tangible.store,Tangible RWA,"41,910,053.76",Daniel,Kuppitz,Co-Founder,http://www.linkedin.com/in/daniel-kuppitz-5a60b119a,
https://app.pacifica.fi?referral=defillama,Pacifica,"41,595,289.18",Constance,W,Co-Founder,https://www.linkedin.com/in/constancewz/,
https://app.aegis.im,Aegis,"41,468,999.07",Ermin,Sharich,"Co-Founder, CEO",http://www.linkedin.com/in/ermin-sharich-530b29219,
https://www.alpacafinance.org/,Alpaca Leveraged Yield Farming,"41,449,726.92",,,,,
https://gopluslabs.io,GoPlus Locker,"41,160,625.43",Jiayi,Li,Co-Founder,https://www.linkedin.com/in/jiayili0620/,
https://www.brickken.com,Brickken,"41,104,817.35",Alexandra,Poggioli,Directora ,https://www.linkedin.com/in/alexandra-poggioli/,
https://www.brickken.com,Brickken,"41,104,817.35",Edwin,Mata,CEO & Co-Founder,https://www.linkedin.com/in/edwinmatanavarro/,
https://sailor.finance/,Sailor,"40,921,148.42",Ryan,Jackson,Business Owner,https://www.linkedin.com/in/ryan-jackson-772a74202/,
https://app.mmt.finance/trade,Momentum,"40,852,577.81",Jacky (YanXiang),Wang,Co-founder,https://www.linkedin.com/in/yanxiang-wang/,
https://lending.metalx.com,MetalX Lending,"40,494,539.64",,,,,
https://www.biconomy.com,Biconomy.com,"40,371,720.30",Dmitriy,Sheludko,CEO ,https://www.linkedin.com/in/dmitriysheludko/,
https://daoaas.io/swap,Dswap,"40,275,793.92",,,,,
https://app.spectra.finance/fixed-rate,Spectra,"40,105,840.03",,,,,
https://dx.app,DxSale,"39,983,550.79",Hash,Latif,Co-Founder,http://www.linkedin.com/in/hash-latif-67a673245,
https://app.ston.fi/,STON.fi,"39,322,088.86",Slavik,Baranov,Founder,https://www.linkedin.com/in/slavik-baranov/,
https://agni.finance/,Agni Finance,"38,989,373.35",,,,,
https://app.canopyhub.xyz,Canopy,"38,226,985.34",Wilson,Meng,Co-Founder,https://www.linkedin.com/in/wilsonmeng/,
https://farm.bucketprotocol.io,Bucket Farm,"37,981,837.75",,,,,
https://app.debridge.com/r/32425,deBridge,"37,314,920.26",Thomas,DeMoss,Owner,https://www.linkedin.com/in/thomas-demoss-7382255/,
https://app.folks.finance/liquid-staking,xALGO Liquid Staking,"37,238,066.74",Benedetto,Biondi,Chief Executive Officer,http://www.linkedin.com/in/benedettobio,
https://app.folks.finance/liquid-staking,xALGO Liquid Staking,"37,238,066.74",Pietro,Guarracino,Senior Business Partner,http://www.linkedin.com/in/pietro-guarracino-8681639a,
https://app.debridge.com/r/32425,deBridge,"37,314,920.26",Alex,Smirnov,Co-Founder,https://www.linkedin.com/in/alekseismirnov/,
https://app.debridge.com/r/32425,deBridge,"37,314,920.26",ROBBY,RIJSSEL,Owner,https://www.linkedin.com/in/robby-r-rijssel-86b38a13/,
https://alphaping.ch/,AlphaPing,"37,236,977.34",,,,,
https://www.3jane.xyz/,3jane Lending,"36,898,122.52",Jeremy,Obadia,Risk - Founding Team,http://www.linkedin.com/in/jeremy-obadia-118515128,
https://wrapped.com,Wrapped,"36,545,954.82",,,,,
https://app.endur.fi/,Endur,"36,542,703.06",Venkat,Kunisetty,Founder,https://www.linkedin.com/in/kunisettyvenkatteja/,
https://bridge.botanixlabs.com/,Botanix Bridge,"36,206,914.65",Alisia,Painter,"Co-Founder, COO",http://www.linkedin.com/in/alisiapainter,
https://bridge.botanixlabs.com/,Botanix Bridge,"36,206,914.65",Willem,Schroe,Founder,http://www.linkedin.com/in/willem-schro%c3%a9-64543a45,
https://coinmarketcap.com/currencies/usdx-money/,Stables Labs USDX,"36,109,684.09",Rush,Lu,CEO,https://www.linkedin.com/in/mai-rush-lu/,
https://coinmarketcap.com/currencies/usdx-money/,Stables Labs USDX,"36,109,684.09",Serge,Brillon,CFO,https://www.linkedin.com/in/serge-brillon-3b71a322a/,
https://coinmarketcap.com/currencies/usdx-money/,Stables Labs USDX,"36,109,684.09",Coinmarketcap,Reviews,CEO,https://www.linkedin.com/in/coinmarketcap-reviews-4530ba174/,
https://aqua.network,Aquarius Stellar,"35,173,611.88",,,,,
https://www.volo.fi/,Volo Vault,"35,170,165.50",,,,,
https://www.gogopool.com,Hypha,"35,087,954.01",Jennifer,New,Founder,https://www.linkedin.com/in/jennifer-new-a30016a7/,
https://fragmetric.xyz,Fragmetric,"33,919,600.75",Sang,Kim,Co-Founder & COO,http://www.linkedin.com/in/sangyeupkim,
https://fragmetric.xyz,Fragmetric,"33,919,600.75",Daniel,Kim,Chief Technology Officer,http://www.linkedin.com/in/dehypnosis,
https://www.more.markets,MORE Markets,"33,748,199.58",Altan,Tutar,Co-Founder / CEO,https://www.linkedin.com/in/tutaraltan/?locale=en_US,
https://www.more.markets,MORE Markets,"33,748,199.58",Firat,Sertgoz,Co-founder/CTO ,https://www.linkedin.com/in/firat-sertgoz/,
https://venomstake.com,VenomStake,"33,175,726.73",,,,,
https://www.zoomex.com,Zoomex,"33,053,574.83",Amos,Z,Co-Founder,https://www.linkedin.com/in/amos-z/,
https://www.zoomex.com,Zoomex,"33,053,574.83",Pony,M,Senior Director,https://www.linkedin.com/in/pony-m-67b2a1230/,
https://zkevm.cronos.org/,Cronos zkEVM Bridge,"32,737,702.51",,,,,
https://www.gizatech.xyz/,Giza,"32,641,905.28",Cem,Dagdelen,Co-Founder,http://www.linkedin.com/in/cemfdagdelen,
https://www.gizatech.xyz/,Giza,"32,641,905.28",Xavier,Constantini,Founder ,https://www.linkedin.com/in/xavier-constantini/,
https://camelot.exchange/,Camelot,"32,499,167.44",,,,,
https://bridge.taiko.xyz/,Taiko Bridge,"32,371,272.03",Joaquin Mendes,Izard,COO ,https://www.linkedin.com/in/joaquin-mendes-izard/,
https://bridge.taiko.xyz/,Taiko Bridge,"32,371,272.03",Ruben,Portela,Founder ,https://www.linkedin.com/in/ruben-portela-172b1138/,
https://frankencoin.com,Frankencoin,"31,772,172.76",Johannes,Kern,Managing Director,http://www.linkedin.com/in/johanneskern93,
https://moonlander.trade/,Moonlander,"31,654,441.65",,,,,
https://ipor.io,IPOR Fusion,"31,324,710.55",Pasteur,Tran,Founder ,https://www.linkedin.com/in/pasteurtran/,
https://ipor.io,IPOR Fusion,"31,324,710.55",Vladislav,Dramaliev,Director ,https://www.linkedin.com/in/vdramaliev/,
https://arkm.com/,Arkham Exchange,"31,304,953.06",Darren,Camas,Co-founder,http://www.linkedin.com/in/dcamas,
https://arkm.com/,Arkham Exchange,"31,304,953.06",Dimitar,Dinev,Co-Founder,http://www.linkedin.com/in/dimitar-dinev,
https://sovryn.app,Sovryn Zero,"31,109,424.36",,,,,
https://www.saucerswap.finance,SaucerSwap,"30,984,674.13",Peter,Campbell,Chief Executive Officer,http://www.linkedin.com/in/peter-sinclair-campbell,
https://www.saucerswap.finance,SaucerSwap,"30,984,674.13",Joseph,Bergvinson,Co-Founder,http://www.linkedin.com/in/joseph-bergvinson,
https://portal.arbitrum.io/bridge?l2ChainId=42170,Arbitrum Nova Bridge,"30,558,014.58",Abhirup,Banerjee,Co-Founder,https://www.linkedin.com/in/abhirup-banerjee-651537223/,
https://portal.arbitrum.io/bridge?l2ChainId=42170,Arbitrum Nova Bridge,"30,558,014.58",Lino,Velev,Founder,https://www.linkedin.com/in/lvelev/,
https://www.mento.org/,Mento,"30,000,051.52",Bogdan,Dumitru,Co-Founder,http://www.linkedin.com/in/bowd,
https://www.mento.org/,Mento,"30,000,051.52",Roman,Croessmann,Co-Founder,http://www.linkedin.com/in/roman-croessmann-450734126,
https://blur.io/,Blur Bids,"29,800,233.69",,,,,
https://www.40acres.finance/,40 Acres,"29,573,154.58",,,,,
https://app.bancor.network/,Bancor,"29,438,701.07",Olivier Nathan,Cohen,Founder ,https://www.linkedin.com/in/olivier-nathan-cohen/,
https://app.bancor.network/,Bancor,"29,438,701.07",Geoff,V,CFO ,https://www.linkedin.com/in/geoffvincentpole/,
https://www.figuremarkets.com/c/democratized-prime/,Figure Markets Democratized Prime,"29,085,733.60",Victoria,Bennett,Director,http://www.linkedin.com/in/victoriabennett4714,
https://solayer.org,Solayer Restaking,"28,893,734.17",,,,,
https://use.deficarrot.com?code=0eb6b6,Carrot Liquidity,"28,688,835.27",James,Blair,Co-Founder,https://www.linkedin.com/in/jsblair9/,
https://ts.finance/termmax/,TermMax,"28,615,295.19",,,,,
https://astar.network,Astar dApps Staking,"28,480,307.65",Sota,Watanabe,Founder,https://www.linkedin.com/in/sota-watanabe-b962b3110/,
https://eth.verusbridge.io/,Verus Market,"28,415,903.70",,,,,
https://www.aevo.xyz,Aevo Perps,"28,243,669.78",,,,,
https://www.colend.xyz,Colend Protocol,"28,081,263.07",,,,,
https://gravity.xyz/,Gravity by Galxe,"27,863,399.23",,,,,
https://www.loopingcollective.org/,Looping Collective,"27,717,933.85",Jannik,Schmiedl,Co-Founder,https://www.linkedin.com/in/jannik-schmiedl-47239815a/,
https://magmafinance.io/,Magma,"27,685,681.28",,,,,
https://bridge.wanchain.org,Wanchain,"27,655,432.41",Temujin,Louie,Owner,https://www.linkedin.com/in/temujinlouie/,
https://vishwanetwork.xyz/,Vishwa,"27,108,249.57",Sebastian,Rivera,Co-Founder,https://www.linkedin.com/in/sebricla/,
https://vishwanetwork.xyz/,Vishwa,"27,108,249.57",Nathan,Liang,CEO,https://www.linkedin.com/in/shujia-liang/,
https://mor.org,Morpheus,"27,035,793.50",,,,,
https://orderly.network,Orderly Bridge,"26,542,937.15",Elizabeth,Taylor,Owner,https://www.linkedin.com/in/elizabethjoytaylor/,
https://orderly.network,Orderly Bridge,"26,542,937.15",Dor,Benshimon,Founder,https://www.linkedin.com/in/madebydor/,
https://badger.com/,Badger DAO,"26,451,020.63",,,,,
https://flare.sceptre.fi,Sceptre Liquid,"26,417,646.59",,,,,
https://www.bitu.io,BitU Protocol,"26,363,775.29",,,,,
https://www.bitvenus.com,BitVenus,"26,319,578.51",Pedro,Perez,CEO,https://www.linkedin.com/in/perezpedro/,
https://www.bitvenus.com,BitVenus,"26,319,578.51",JL,Zhang,CFO,https://www.linkedin.com/in/jlzhangweb3/,
https://bonkcoin.com,Bonk Staked SOL,"26,242,597.97",Theo,Dawg,Co-Founder,https://www.linkedin.com/in/theo-dawg-14a670346/,
https://curvance.com/,Curvance,"26,162,439.72",,,,,
https://almanak.co,Almanak,"26,122,270.59",Pan,Luq,Co-Founder,https://www.linkedin.com/in/pan-luq-83b6b296/,
https://www.osl.com/en,OSL,"25,936,256.55",Beverly,Graham,CEO,https://www.linkedin.com/in/beverly-graham-215b3617/,
https://www.osl.com/en,OSL,"25,936,256.55",Kin,Leow,CEO,https://www.linkedin.com/in/kin-leung-leow-1b66943b/,
https://app.reya.xyz/trade?referredBy=z9hwcwwd,Reya Perps,"25,899,417.94",,,,,
https://www.okcoin.com,Okcoin,"25,853,383.51",John,Feng,CEO,https://www.linkedin.com/in/john-feng-82631/,
https://www.okcoin.com,Okcoin,"25,853,383.51",rahul,chavan,Owner,https://www.linkedin.com/in/rahul-chavan-2a2960237/,
https://www.gravitybridge.net,Gravity Bridge,"25,413,939.86",Mutti,Lewis,CEO,https://www.linkedin.com/in/mutti-lewis-a1b09a26/,
https://www.kava.io/,Kava Mint,"25,380,630.03",,,,,
https://app.increment.fi/swap,Increment Swap,"25,313,249.40",Edward ,Wells,Founder,http://www.linkedin.com/in/edward-wells-788a94264,
https://app.youves.com,Youves,"25,294,331.71",,,,,
https://unitas.so/,Unitas,"25,294,025.86",Chloe ,Lo,Co-Founder,http://www.linkedin.com/in/chloe-lo-66b104101,
https://unitas.so/,Unitas,"25,294,025.86",Madao ,Chan,Co-Founder,http://www.linkedin.com/in/madao-chris,
https://syncswap.xyz/,SyncSwap,"25,205,474.96",,,,,
https://osmosis.zone/,Osmosis DEX,"25,142,149.32",Dev ,Ojha,Cofounder,https://www.linkedin.com/in/dev-ojha-0?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACO1dGEBTaLBuooAcPhE7kGVPmD6q1dwkgE&lipi=urn%3Ali%3Apage%3Acompanies_company_people_index%3B8c952b84-31e2-4926-abc8-2f67d455b886,
https://vectis.finance,Vectis Finance,"24,953,480.14",,,,,
https://www.bitlo.com/,Bitlo,"24,876,350.93",Mustafa ,Alpay,CEO,https://tr.linkedin.com/in/mustafaalpay,
https://www.bitlo.com/,Bitlo,"24,876,350.93",Hakan ,Bas,Co-Founder,https://tr.linkedin.com/in/hakanbas,
https://adrastea.fi/,Adrastea Validator,"24,654,539.53",,,,,
https://www.wasabi.xyz,Wasabi,"24,617,975.59", David ,Friend,CEO,https://www.linkedin.com/in/david-friend-a03958296,
https://app.noon.capital,Noon,"24,382,863.63",Arpan ,Gautam,Founder,http://www.linkedin.com/in/arpan-gautam,
https://www.royco.org,Royco Protocol,"24,342,860.35",Shiv ,Kapoor ,Partner,https://www.linkedin.com/in/shivaanshk,
https://republic.com/note,Republic Note,"24,326,681.32",Kendrick ,Nguyen,Founder/Co-CEO,http://www.linkedin.com/in/kendrick-nguyen-7145bb5,
https://republic.com/note,Republic Note,"24,326,681.32",Timothy ,Ayoola,Owner,http://www.linkedin.com/in/timothy-ayoola-3a6a99262,
https://app.stackingdao.com,StackingDAO,"24,111,614.18",,,,,
https://guarda.com/staking/ethereum-staking/,GETH,"23,834,426.41",Lorenzo ,Polimeno,Founder,http://www.linkedin.com/in/lorenzopolimeno,
https://app.rysk.finance/join?code=DEFILLAMA,Rysk V12,"23,601,705.35",Daniele ,Ugolini ,Co-Founder,https://it.linkedin.com/in/danugolini,
https://btcproxy.io/,Proxy,"23,585,813.67",Denis ,Mars,ceo,https://www.linkedin.com/in/denismars,
https://octusbridge.io/bridge,Octus Bridge,"23,429,028.65",Mikhail ,Berdichevskii,Chief Operating Officer,https://www.linkedin.com/in/mikhail-berdichevskii-13393b62/,
https://app.myx.finance/referrals?invitationCode=H43P6XB,MYX Finance,"23,351,233.30",Mark ,Zhang,CEO,https://cn.linkedin.com/in/markzhang0130,
https://merlinswap.org,MerlinSwap,"23,341,663.98",,,,,
https://synapseprotocol.com,Synapse,"23,340,178.36",Sankaet ,Pathak,Founder & CEO,https://www.linkedin.com/in/sankaet/,
https://synapseprotocol.com,Synapse,"23,340,178.36",Ali ,Taghikhani,CEO and Co-founder,https://www.linkedin.com/in/alitaghikhani/,
https://www.term.finance,TermFinance Vaults,"23,313,993.30",Oliver ,Sabga,Founder & CEO,https://www.linkedin.com/in/oliversabga/?originalSubdomain=tt,
https://www.ichi.org,ICHI,"23,290,239.14",Brandon ,Levey,Founder & CEO,https://www.linkedin.com/in/brandonlevey/,
https://www.t-rize.io,T RIZE,"23,000,000.00",Madani ,Boukalba,Co-Founder and CEO,https://www.linkedin.com/in/madani-boukalba/,
https://www.t-rize.io,T RIZE,"23,000,000.00",Michael ,Duchesne,Founding Partner,https://www.linkedin.com/in/michael-duchesne-4384871a2/,
https://www.t-rize.io,T RIZE,"23,000,000.00",Eduardo ,Furtado,"Founding Partner, CTO",https://www.linkedin.com/in/pinkfromthefuture/,
https://ariesmarkets.xyz,Aries Markets,"22,966,099.85",Pash ,deLunae,Co-Founder & COO,https://www.linkedin.com/in/pash-delunae-b1a64859?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAxgGEYBYq5ZQwpDGBPIbqeTkVZFa8KXlGM&lipi=urn%3Ali%3Apage%3Ad_flagship3_company%3BrM4UKiVhSFGoqU5LCPgsTg%3D%3D,
https://ariesmarkets.xyz,Aries Markets,"22,966,099.85",Reda ,Falih,Chief Executive Officer,https://www.linkedin.com/in/reda-falih-b5b641160/,
https://app.katana.network/krates?p=deposit,Katana Pre-Launch,"22,956,985.03",Priit ,Kaasik,Co-founder,https://www.linkedin.com/in/priitkaasik/?originalSubdomain=ee,
https://app.katana.network/krates?p=deposit,Katana Pre-Launch,"22,956,985.03",Kristjan ,Vilosius,"Co-Founder, Co-CEO",https://www.linkedin.com/in/kristjan-vilosius/?originalSubdomain=ee,
https://zklink.io,zkLink Nova,"22,879,024.51",,,,,
https://core.allbridge.io,Allbridge Core,"22,875,151.39",Yuriy ,Savchenko,Co-Founder and CTO,http://www.linkedin.com/in/yuriy-savchenko,
https://rocksolid.network/,RockSolid Network,"22,861,758.35",Steven ,Pack,Co-Founder & CEO,http://www.linkedin.com/in/stevenpack1,
https://rocksolid.network/,RockSolid Network,"22,861,758.35",Ben ,Ward,COO & Co-founder,https://www.linkedin.com/in/benjaminpeterward/,
https://liminal.money/join/DEFILLAMA,Liminal,"22,851,760.30",Steven ,Walchek,Founder and CEO,https://www.linkedin.com/in/swalchek?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAABG2-0B7rUP8VySmZHc0G37pFizzajxpB8&lipi=urn%3Ali%3Apage%3Acompanies_company_people_index%3B2bf83f1c-67d0-4d06-a831-7d9bc4c0e613,
https://liminal.money/join/DEFILLAMA,Liminal,"22,851,760.30",Aaron ,Bach,Co-Founder,https://www.linkedin.com/in/aaronbach?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAER5akBRwJlQaA6_WNpdE1ruT8mV32NnT0&lipi=urn%3Ali%3Apage%3Acompanies_company_people_index%3B2bf83f1c-67d0-4d06-a831-7d9bc4c0e613,
https://etherex.finance/,Etherex CL,"22,817,520.09",,,,,
https://yieldyak.com,Yield Yak Aggregator,"22,489,426.67",,,,,
https://dinero.xyz,Dinero (pxETH),"22,486,853.11",,,,,
https://bridge.orbitchain.io,Orbit Bridge,"22,403,463.13",,,,,
https://goldfinger.finance/en,GoldFinger,"22,351,427.62",,,,,
https://hakutora.xyz,Hakutora,"22,159,902.78",,,,,
https://kai.finance,Kai Finance,"21,842,541.40",,,,,
https://www.metronome.io/synth,Metronome Synth,"21,155,948.24",Jordan ,Kruger,Co-Founder,https://www.linkedin.com/in/jordanjkruger/,
https://overnight.fi,Overnight Finance,"21,022,141.53",Max .,E,Founder & CEO,https://www.linkedin.com/in/maxim-ermilov/,
https://xsy.fi,XSY,"20,974,947.88",Sean ,Ford,Chief Executive Officer,https://www.linkedin.com/in/w-sean-ford-63a1478?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAFxws4BokVFv6e9-bOi7TQyHV36Zk_zpIE&lipi=urn%3Ali%3Apage%3Acompanies_company_people_index%3B78bfc0b2-f53f-45e0-9079-1b908946d360,
https://xsy.fi,XSY,"20,974,947.88",David ,Markley,Chief Operating Officer,https://www.linkedin.com/in/david-b-markley?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAVSSNUB8RwBJ7goCP50gu7fd1gZKWHf-x0&lipi=urn%3Ali%3Apage%3Acompanies_company_people_index%3B78bfc0b2-f53f-45e0-9079-1b908946d360,
http://cex.io/,CEX.IO,"20,874,526.98",Oleksandr ,Lutskevych,Chief Executive Officer,https://www.linkedin.com/in/olutskevych/?originalSubdomain=uk,
http://cex.io/,CEX.IO,"20,874,526.98",Rich ,Evans,CEO,https://www.linkedin.com/in/richevansuk/?originalSubdomain=uk,
https://app.nado.xyz/,Nado Spot,"20,863,907.44",,,,,
https://app.thala.fi/lsd,Thala LSD,"20,761,911.56",,,,,
https://coinsquare.com,Coinsquare,"20,707,485.20",Martin ,Piszel,Chief Executive Officer,https://www.linkedin.com/in/martin-piszel-b40819/?originalSubdomain=ca,
https://fulcrom.finance,Fulcrom Perps,"20,643,521.07",Pablo ,Priu,Managing Member ,https://www.linkedin.com/in/paul-priu/,
https://vestaequity.net,Vesta Equity,"20,634,337.00",Michael ,Carpentier,Chief Executive Officer,https://www.linkedin.com/in/businessdigitalstrategist/,
https://vestaequity.net,Vesta Equity,"20,634,337.00",Jake ,Kelley,Co-Founder & CIO,http://www.linkedin.com/in/jakekelley23,
https://www.qearn.org/home,Qearn,"20,593,094.16",Joe,Tom,Developer / Advisor,https://www.linkedin.com/in/roman-thommen/,
https://app.granite.world/,Granite,"20,387,630.85",Michael ,Dardick,Executive Chairman,https://www.linkedin.com/in/michael-dardick-3368839/,
https://app.granite.world/,Granite,"20,387,630.85",Will ,Hendrickson,Chief Executive Officer ,https://www.linkedin.com/in/will-hendrickson-b3904257/,
https://www.opentrade.io,OpenTrade,"20,358,895.01",David ,Sutter,"Chief Executive Officer, Co-Founder",http://www.linkedin.com/in/sutterdavid,
https://www.opentrade.io,OpenTrade,"20,358,895.01",Hamzah ,Aziz,Founder,http://www.linkedin.com/in/hamzah-abdul-aziz-735023203,
https://www.valantis.xyz,Valantis STEX,"20,348,170.65",Deven ,Matthews,co-founders,https://www.linkedin.com/in/devenmatthews,
