coin_id,symbol,name,snapshot_date,price_usd,market_cap_usd,total_volume_usd,market_cap_rank
canton-network,cc,Canton,2026-03-15,0.15065099506925034,5728047093.458363,5412447.219311375,
canton-network,cc,Canton,2026-03-16,0.15441529011046232,5876405874.189376,10804180.649098886,
canton-network,cc,Canton,2026-03-17,0.15029199477638133,5720181222.424121,10540410.004497001,
canton-network,cc,Canton,2026-03-18,0.1459814208816487,5557393243.458876,11992761.65899205,
canton-network,cc,Canton,2026-03-19,0.14475398341933693,5509368957.560245,6825825.532158794,
canton-network,cc,Canton,2026-03-20,0.14487759989655016,5516897497.318303,7243521.371000056,
canton-network,cc,Canton,2026-03-21,0.14560545399765562,5544935161.916542,5636616.058552031,
canton-network,cc,Canton,2026-03-22,0.1423786971780531,5423796242.18716,6144379.250617402,
canton-network,cc,Canton,2026-03-23,0.14496246456632347,5522049332.654844,9646435.142215382,
canton-network,cc,Canton,2026-03-24,0.13908055074164802,5304933077.924449,8273439.470937054,
canton-network,cc,Canton,2026-03-25,0.1427100541365615,5447308212.576278,13869833.762946477,
canton-network,cc,Canton,2026-03-26,0.14148877463701953,5397465206.836055,8974137.764609972,
canton-network,cc,Canton,2026-03-27,0.1412676920240544,5388387951.438604,12082631.443498056,
usd1-wlfi,usd1,USD1,2026-03-01,0.9993745993549235,4683937912.309633,1851784191.232026,
usd1-wlfi,usd1,USD1,2026-03-02,0.9993685640979532,4654054068.418371,2490879592.1069407,
usd1-wlfi,usd1,USD1,2026-03-03,0.9994919599280182,4637518414.912667,2539366229.6942677,
usd1-wlfi,usd1,USD1,2026-03-04,0.9990935143587645,4621847573.465978,2718992187.8693347,
usd1-wlfi,usd1,USD1,2026-03-05,0.9996921234644727,4608698422.175753,2170272438.138262,
usd1-wlfi,usd1,USD1,2026-03-06,0.9996184251958922,4601912370.00502,1880844452.2187364,
usd1-wlfi,usd1,USD1,2026-03-07,0.9998166271956471,4602272220.67538,732705845.8501282,
usd1-wlfi,usd1,USD1,2026-03-08,1.0000548812076628,4603029234.911093,1048737718.4649324,
usd1-wlfi,usd1,USD1,2026-03-09,0.9997690269847145,4603045755.273283,1832954810.442457,
usd1-wlfi,usd1,USD1,2026-03-10,0.9997261126914365,4608086989.419931,1499219062.217428,
usd1-wlfi,usd1,USD1,2026-03-11,0.9996367130113434,4607709539.963351,1232120046.8846192,
usd1-wlfi,usd1,USD1,2026-03-12,0.9993168370112452,4613079564.536274,1083251650.9873629,
usd1-wlfi,usd1,USD1,2026-03-13,0.9994103975221532,4594250322.477515,1727111189.3438764,
usd1-wlfi,usd1,USD1,2026-03-14,0.9992192596687403,4588493497.015274,453968706.8225744,
usd1-wlfi,usd1,USD1,2026-03-15,0.9992562262765257,4578816982.284233,832490038.0705069,
usd1-wlfi,usd1,USD1,2026-03-16,0.9993486367280462,4546245424.751071,2109798728.9093034,
usd1-wlfi,usd1,USD1,2026-03-17,0.9989041543741902,4516946680.647466,1474674617.0690064,
usd1-wlfi,usd1,USD1,2026-03-18,0.9991745077628745,4502673601.860272,1528179363.188194,
usd1-wlfi,usd1,USD1,2026-03-19,0.999102838316278,4454152491.115721,1667499953.5952935,
usd1-wlfi,usd1,USD1,2026-03-20,0.9994041087825213,4423229099.80781,2053280635.91398,
usd1-wlfi,usd1,USD1,2026-03-21,0.9996870845087499,4424244726.713994,643027315.3256904,
usd1-wlfi,usd1,USD1,2026-03-22,0.9996929061623784,4423238459.0117855,953131751.6852694,
usd1-wlfi,usd1,USD1,2026-03-23,0.9993486611019334,4435214524.557501,1578597528.8129272,
usd1-wlfi,usd1,USD1,2026-03-24,0.9989376319991862,4433009398.082346,1186915658.0028434,
usd1-wlfi,usd1,USD1,2026-03-25,0.9993023853642633,4419868347.429362,1117731823.9256525,
usd1-wlfi,usd1,USD1,2026-03-26,0.9994202797579752,4414587147.532128,1271029281.10735,
usd1-wlfi,usd1,USD1,2026-03-27,0.9990438252302862,4417428718.552744,1469572090.580287,
dai,dai,Dai,2026-03-01,0.9993335924009445,4199265987.8548336,67862539.69453202,
dai,dai,Dai,2026-03-02,0.9987853832972411,4208224400.269379,93456270.31731324,
dai,dai,Dai,2026-03-03,0.999315399661515,4233248476.482024,88782932.71346503,
dai,dai,Dai,2026-03-04,1.0002716656808754,4259540175.483232,112882774.81681845,
dai,dai,Dai,2026-03-05,0.9996619831606541,4112031371.8467836,68839753.63262738,
dai,dai,Dai,2026-03-06,1.0000725588892865,4280496269.4403405,59553465.74034412,
dai,dai,Dai,2026-03-07,0.9998597703451955,4278004361.165059,42028013.42869256,
dai,dai,Dai,2026-03-08,0.9997693743746041,4286154731.5541472,49204934.61072941,
dai,dai,Dai,2026-03-09,1.0002504656989024,4255980478.9597,51813684.84017284,
dai,dai,Dai,2026-03-10,0.999777109238859,4277027381.339274,101377173.17859462,
dai,dai,Dai,2026-03-11,0.9999060298052412,4287064814.174241,145003879.66770086,
dai,dai,Dai,2026-03-12,1.0002917771550661,4273741444.8879356,166443836.97957668,
dai,dai,Dai,2026-03-13,0.9998895610290658,4292224325.426882,172498425.2158065,
dai,dai,Dai,2026-03-14,0.9999094959963002,4271646871.1614842,141256998.13649586,
dai,dai,Dai,2026-03-15,1.0000214829475207,4294678663.843618,132334251.37818639,
dai,dai,Dai,2026-03-16,1.0000081403487617,4277182810.2134414,146207865.08293754,
dai,dai,Dai,2026-03-17,1.0000511733703545,4299215861.307295,159845886.82631624,
dai,dai,Dai,2026-03-18,1.0000137565746172,4303099436.041233,160230726.84737,
dai,dai,Dai,2026-03-19,1.0000001186343461,4310498999.106726,150709970.3424709,
dai,dai,Dai,2026-03-20,1.0000733852066612,4314738843.295639,164757365.95632797,
dai,dai,Dai,2026-03-21,0.9999671000188871,4313140176.39152,132835672.51856218,
dai,dai,Dai,2026-03-22,0.9998768830276683,4326378412.571148,145899147.72599468,
dai,dai,Dai,2026-03-23,0.9999677295513333,4302210324.469165,175393917.133798,
dai,dai,Dai,2026-03-24,0.9999960766601949,4308424610.53271,154490372.1413175,
dai,dai,Dai,2026-03-25,0.9998357687475554,4306334684.660796,147661529.24727327,
dai,dai,Dai,2026-03-26,0.9997574263795026,4299078171.299606,148116041.56009266,
dai,dai,Dai,2026-03-27,0.9994214940219387,4318775463.664685,345072758.1389456,
litecoin,ltc,Litecoin,2026-03-01,53.04192424907872,4082137460.2289104,305976324.23575807,
litecoin,ltc,Litecoin,2026-03-02,55.054435778080524,4234125057.516435,393722231.4872931,
litecoin,ltc,Litecoin,2026-03-03,54.843536261774545,4219006432.263477,381605658.84330934,
litecoin,ltc,Litecoin,2026-03-04,56.84498616388837,4372781599.67819,448783636.3007562,
litecoin,ltc,Litecoin,2026-03-05,55.70478131649281,4287418818.760143,376188979.04972017,
litecoin,ltc,Litecoin,2026-03-06,54.070276595091,4159049722.2668643,289743796.1425095,
litecoin,ltc,Litecoin,2026-03-07,53.40232821894087,4109493044.1944256,226224248.71115014,
litecoin,ltc,Litecoin,2026-03-08,52.78292578479706,4060124274.5012975,292104299.9657697,
litecoin,ltc,Litecoin,2026-03-09,53.73022138564213,4135638869.6026587,303016793.1453088,
litecoin,ltc,Litecoin,2026-03-10,53.71666248471446,4131837688.6669664,298105740.1338286,
litecoin,ltc,Litecoin,2026-03-11,54.96993529747163,4228471167.3874927,252813442.147021,
litecoin,ltc,Litecoin,2026-03-12,54.41756251257668,4185527125.3015485,263883214.4398847,
litecoin,ltc,Litecoin,2026-03-13,55.236374202067246,4250502116.980467,452132918.40101355,
litecoin,ltc,Litecoin,2026-03-14,54.64931338690163,4205336125.3792887,254497577.95295194,
litecoin,ltc,Litecoin,2026-03-15,56.2408014401028,4323094818.592435,274736958.36491036,
litecoin,ltc,Litecoin,2026-03-16,58.869994680977385,4530199269.454328,588708540.8686922,
litecoin,ltc,Litecoin,2026-03-17,58.37035683737014,4491681711.9287,450492277.76130104,
litecoin,ltc,Litecoin,2026-03-18,55.92101023975669,4303402024.401909,410828630.92171067,
litecoin,ltc,Litecoin,2026-03-19,55.4936075355287,4270546273.9694843,348192514.6737942,
litecoin,ltc,Litecoin,2026-03-20,56.22457035117663,4329678767.992273,313521340.0925518,
litecoin,ltc,Litecoin,2026-03-21,55.72492089255592,4289296189.142875,225190312.92656583,
litecoin,ltc,Litecoin,2026-03-22,53.67504996687174,4130850667.6533976,325134441.75323266,
litecoin,ltc,Litecoin,2026-03-23,55.610136457254235,4280338134.5796227,417505304.58047765,
litecoin,ltc,Litecoin,2026-03-24,56.01493672515608,4311241276.436288,348116011.41587305,
litecoin,ltc,Litecoin,2026-03-25,56.636756610884866,4360241682.193962,339423107.9508453,
litecoin,ltc,Litecoin,2026-03-26,54.67630370874191,4209496432.3939967,362092452.4715875,
litecoin,ltc,Litecoin,2026-03-27,53.68853495660774,4135433283.814923,383066761.87024593,
rain,rain,Rain,2026-03-01,0.00909530496781108,4341195196.8881035,29088614.025235936,
rain,rain,Rain,2026-03-02,0.00923295123983799,4414671913.6021,22914608.513296872,
rain,rain,Rain,2026-03-03,0.009160354671402955,4378160755.1418495,29362142.127322886,
rain,rain,Rain,2026-03-04,0.009255641411059981,4423742143.366851,31409703.86389266,
rain,rain,Rain,2026-03-05,0.009451741934457103,4518251394.67785,30224589.274514038,
rain,rain,Rain,2026-03-06,0.009107855924366802,4352861038.933265,31014445.4236399,
rain,rain,Rain,2026-03-07,0.008994374361438283,4300179579.940682,31209438.84377452,
rain,rain,Rain,2026-03-08,0.008893445371326698,4250348421.7917104,30752231.790288046,
rain,rain,Rain,2026-03-09,0.009027294732470199,4318776323.666771,26314832.145641156,
rain,rain,Rain,2026-03-10,0.009032390311521596,4320445767.512689,16679922.886033125,
rain,rain,Rain,2026-03-11,0.009007463882937645,4305062621.283835,16677970.88994269,
rain,rain,Rain,2026-03-12,0.009056851494436162,4329710606.427106,17725111.813859574,
rain,rain,Rain,2026-03-13,0.008852854258600806,4232116557.8444796,18133149.220497645,
rain,rain,Rain,2026-03-14,0.00901904557498346,4311403170.917788,20212985.539585236,
rain,rain,Rain,2026-03-15,0.009209839430143552,4402497490.157895,19127835.08543216,
rain,rain,Rain,2026-03-16,0.008918761752533045,4263798559.9276056,19574620.61940263,
rain,rain,Rain,2026-03-17,0.008899921066669453,4254483150.7156096,14637667.69267713,
rain,rain,Rain,2026-03-18,0.008905231225503329,4260604183.765308,16869116.40921605,
rain,rain,Rain,2026-03-19,0.008950210959743115,4292049015.296314,22034511.606013294,
rain,rain,Rain,2026-03-20,0.008938478722217648,4270830257.9588323,17989560.748970337,
rain,rain,Rain,2026-03-21,0.008507636039913183,4067482066.9188266,18215089.203708388,
rain,rain,Rain,2026-03-22,0.008851548635951945,4244484093.414537,22472964.085781917,
rain,rain,Rain,2026-03-23,0.00875227207949904,4186686102.578886,27340394.66494053,
rain,rain,Rain,2026-03-24,0.008968331527436042,4292535724.606456,31127429.27074132,
rain,rain,Rain,2026-03-25,0.008920053240965474,4266057493.6733737,41736372.678705946,
rain,rain,Rain,2026-03-26,0.00835654788454903,3994917077.079669,49442893.2735366,
rain,rain,Rain,2026-03-27,0.008478483964627618,4055161673.2645035,34550143.13995043,
paypal-usd,pyusd,PayPal USD,2026-03-01,1.0000508269773658,4202721954.978768,95358899.13137856,
paypal-usd,pyusd,PayPal USD,2026-03-02,0.9999231136731592,4198609804.6603694,134314786.68449908,
paypal-usd,pyusd,PayPal USD,2026-03-03,0.9999375157673749,4197325296.4823318,135392437.31263152,
paypal-usd,pyusd,PayPal USD,2026-03-04,0.9998223591715059,4197419926.626049,115102014.24258792,
paypal-usd,pyusd,PayPal USD,2026-03-05,0.9998708912058344,4202180822.5554395,84305815.42616343,
paypal-usd,pyusd,PayPal USD,2026-03-06,0.9999430046103563,4186880767.079144,87380185.95780446,
paypal-usd,pyusd,PayPal USD,2026-03-07,0.9998235248824234,4135779641.79248,33948231.91946715,
paypal-usd,pyusd,PayPal USD,2026-03-08,1.0000043269287457,4135856618.502392,46044673.08534711,
paypal-usd,pyusd,PayPal USD,2026-03-09,0.9999930017545614,4075141097.1051154,87100726.85981946,
paypal-usd,pyusd,PayPal USD,2026-03-10,1.0001683350263006,4079596386.729504,141417440.02762422,
paypal-usd,pyusd,PayPal USD,2026-03-11,0.9998498991627067,4092844216.3794622,87708558.09344606,
paypal-usd,pyusd,PayPal USD,2026-03-12,0.999851769913002,4109294364.1136947,126415986.09466739,
paypal-usd,pyusd,PayPal USD,2026-03-13,0.9998157266967707,4111711813.9948564,104859171.03415409,
paypal-usd,pyusd,PayPal USD,2026-03-14,1.0002101520355335,4131815329.969271,32329783.8798426,
paypal-usd,pyusd,PayPal USD,2026-03-15,0.9998119353470496,4131250395.304787,35059667.04993708,
paypal-usd,pyusd,PayPal USD,2026-03-16,1.000450419779575,4103705862.0581546,165251607.56849694,
paypal-usd,pyusd,PayPal USD,2026-03-17,0.9997979907571422,4078732266.254353,86556894.24323343,
paypal-usd,pyusd,PayPal USD,2026-03-18,0.9996050620751847,4093941191.545082,81185807.43758218,
paypal-usd,pyusd,PayPal USD,2026-03-19,0.9998274438240177,4082512507.6270227,69501110.37393683,
paypal-usd,pyusd,PayPal USD,2026-03-20,0.9997473270453809,4072876698.158382,80611821.12494332,
paypal-usd,pyusd,PayPal USD,2026-03-21,0.9999247745009883,4067289839.611024,34688587.48529737,
paypal-usd,pyusd,PayPal USD,2026-03-22,0.9996650250473395,4095891345.8523736,56245572.05649823,
paypal-usd,pyusd,PayPal USD,2026-03-23,0.9995933804893065,4034232466.6233215,110112908.69847664,
paypal-usd,pyusd,PayPal USD,2026-03-24,0.9997251540343751,4001333258.242698,103745578.87967575,
paypal-usd,pyusd,PayPal USD,2026-03-25,0.9998688774031886,3954197306.725207,72930872.90553305,
paypal-usd,pyusd,PayPal USD,2026-03-26,0.9996369018228544,3890772815.904649,130682205.44206867,
paypal-usd,pyusd,PayPal USD,2026-03-27,1.0000013470857314,3876937829.83557,118628047.37502475,
hedera-hashgraph,hbar,Hedera,2026-03-01,0.097036962066974,4176060106.3698697,105870910.03053181,
hedera-hashgraph,hbar,Hedera,2026-03-02,0.09889012982947748,4253637100.3542047,120881578.81161352,
hedera-hashgraph,hbar,Hedera,2026-03-03,0.09698547172364579,4173503936.8525653,117395984.21979779,
hedera-hashgraph,hbar,Hedera,2026-03-04,0.10103875888250993,4376118144.728162,133451460.84208144,
hedera-hashgraph,hbar,Hedera,2026-03-05,0.0997939912111725,4324671078.122703,90604228.21355389,
hedera-hashgraph,hbar,Hedera,2026-03-06,0.09742404319163307,4217466243.9853563,81498963.72361453,
hedera-hashgraph,hbar,Hedera,2026-03-07,0.09534463719564606,4128716974.0363026,44544398.53121206,
hedera-hashgraph,hbar,Hedera,2026-03-08,0.0943992213703482,4087342386.9147177,67569223.0095917,
hedera-hashgraph,hbar,Hedera,2026-03-09,0.09431869577798412,4083565636.019342,100128136.32007465,
hedera-hashgraph,hbar,Hedera,2026-03-10,0.09525541903358838,4125972138.9546776,103988739.13590021,
hedera-hashgraph,hbar,Hedera,2026-03-11,0.09470145461747985,4098244124.385082,87476031.38068075,
hedera-hashgraph,hbar,Hedera,2026-03-12,0.09443023910437293,4085360583.286843,67647331.00558695,
hedera-hashgraph,hbar,Hedera,2026-03-13,0.09481461434119269,4105438782.034118,102943932.1351598,
hedera-hashgraph,hbar,Hedera,2026-03-14,0.09293155509138748,4030315826.441202,75714303.35757065,
hedera-hashgraph,hbar,Hedera,2026-03-15,0.09663103742261489,4183077655.0560875,93908274.32733071,
hedera-hashgraph,hbar,Hedera,2026-03-16,0.10070511635870803,4363190704.095272,151934650.38597423,
hedera-hashgraph,hbar,Hedera,2026-03-17,0.09899990235354322,4284717036.795862,101936287.2365749,
hedera-hashgraph,hbar,Hedera,2026-03-18,0.09557574736702915,4137902241.121713,97084907.0422444,
hedera-hashgraph,hbar,Hedera,2026-03-19,0.09303278419275829,4027732668.823412,80354109.80953927,
hedera-hashgraph,hbar,Hedera,2026-03-20,0.09359183823748725,4052998123.7473617,57696128.47741753,
hedera-hashgraph,hbar,Hedera,2026-03-21,0.0935840230528307,4052510693.60329,33706334.92955553,
hedera-hashgraph,hbar,Hedera,2026-03-22,0.0894975238706935,3874846155.3096476,87225748.5090334,
hedera-hashgraph,hbar,Hedera,2026-03-23,0.09330747921130184,4040548225.9636345,126884301.76543653,
hedera-hashgraph,hbar,Hedera,2026-03-24,0.09386685531403006,4064787369.9755034,84705038.98550767,
hedera-hashgraph,hbar,Hedera,2026-03-25,0.09480327473362549,4104847563.069519,87400880.53301384,
hedera-hashgraph,hbar,Hedera,2026-03-26,0.09124489357681781,3950007396.5322495,72800123.44697013,
hedera-hashgraph,hbar,Hedera,2026-03-27,0.08904946366258636,3855489674.1973076,73885005.82335842,
memecore,m,MemeCore,2026-03-01,1.4870031976651057,2590531513.929849,8055197.651907466,
memecore,m,MemeCore,2026-03-02,1.521177526673313,2649000847.9124722,8499626.336187696,
memecore,m,MemeCore,2026-03-03,1.3697043143616807,2386294222.335808,8005848.5607932275,
memecore,m,MemeCore,2026-03-04,1.3711794929212562,2391020937.949466,9223052.077392658,
memecore,m,MemeCore,2026-03-05,1.4718205812431129,2565059863.344287,7957379.652224014,
memecore,m,MemeCore,2026-03-06,1.5109091833913053,2632096574.5607934,8038717.509706911,
memecore,m,MemeCore,2026-03-07,1.530998331029014,2668757059.8907285,8255088.118278051,
memecore,m,MemeCore,2026-03-08,1.5123652255771944,2637868242.95515,9963025.218491992,
memecore,m,MemeCore,2026-03-09,1.5236802538494256,2656978780.3965673,8967758.46835968,
memecore,m,MemeCore,2026-03-10,1.462770296587895,2551990170.5735545,9111527.870903699,
memecore,m,MemeCore,2026-03-11,1.4182171879695626,2474220528.848585,9095782.519291334,
memecore,m,MemeCore,2026-03-12,1.469233557159646,2563269008.184324,8427199.44458203,
memecore,m,MemeCore,2026-03-13,1.510760439696303,2637390770.863082,9184069.50593494,
memecore,m,MemeCore,2026-03-14,1.5196632957778242,2653421175.1428814,6958354.179187705,
memecore,m,MemeCore,2026-03-15,1.461486492080975,2553620556.0706315,7636801.934436007,
memecore,m,MemeCore,2026-03-16,1.6618244321994151,2900251040.671802,12802437.540793136,
memecore,m,MemeCore,2026-03-17,1.847886410924059,3228758593.4327073,10874238.11077558,
memecore,m,MemeCore,2026-03-18,1.868377036895497,3292589442.1465282,17135847.615756527,
memecore,m,MemeCore,2026-03-19,1.8107787056742868,3164322773.0042377,12545211.86893589,
memecore,m,MemeCore,2026-03-20,1.6661529064075702,2914612903.2722874,8676285.971402975,
memecore,m,MemeCore,2026-03-21,1.6806425992570546,2939227909.2506146,7792571.978829338,
memecore,m,MemeCore,2026-03-22,1.6838234951382998,2946303038.3240166,8741280.232242364,
memecore,m,MemeCore,2026-03-23,1.7490853649719917,3059255775.849234,10003976.162567258,
memecore,m,MemeCore,2026-03-24,1.7169650390826807,3000129908.1416526,13694620.648234386,
memecore,m,MemeCore,2026-03-25,2.4525193004967907,4286613520.6034307,28132391.96560873,
memecore,m,MemeCore,2026-03-26,2.21688551245762,3882815755.3588805,16813133.293418698,
